model,epoch,time_s,lr,loss,val_loss,accuracy,val_accuracy,mae,val_mae,time_float_mae,val_time_float_mae,time_angle_vec_mae,val_time_angle_vec_mae,hour_head_accuracy,val_hour_head_accuracy,min_head_mae,val_min_head_mae,hour_head_loss,val_hour_head_loss,min_head_loss,val_min_head_loss,train_cse_mean,train_cse_median,train_cse_p90,train_acc_le_1m,train_acc_le_5m,train_acc_le_10m,val_cse_mean,val_cse_median,val_cse_p90,val_acc_le_1m,val_acc_le_5m,val_acc_le_10m
medium__circle,17,20.036120414733887,0.0005000000237487257,0.026520414277911186,0.03526889905333519,,,0.1294865757226944,0.14386974275112152,,,,,,,,,,,,,15.589588165283203,13.17401123046875,30.776226043701172,0.04047619047619048,0.19253968253968254,0.38261904761904764,18.29936408996582,14.4697265625,34.08757781982422,0.03888888888888889,0.18388888888888888,0.35388888888888886
medium__circle,18,20.06066656112671,0.0002500000118743628,0.026619229465723038,0.20526567101478577,,,0.1298612654209137,0.3847651183605194,,,,,,,,,,,,,38.93673324584961,27.056495666503906,79.14854431152344,0.018333333333333333,0.0988095238095238,0.19182539682539682,43.4694709777832,28.095870971679688,85.0582046508789,0.016666666666666666,0.1,0.18722222222222223
medium__circle,19,20.19850730895996,0.0002500000118743628,0.02328692190349102,0.015615621581673622,,,0.12119200080633163,0.09033980965614319,,,,,,,,,,,,,8.554108619689941,6.875999450683594,17.54063606262207,0.07793650793650794,0.37984126984126987,0.6662698412698412,10.66932487487793,8.026901245117188,21.348161697387695,0.07222222222222222,0.3322222222222222,0.5955555555555555
medium__circle,20,20.188931941986084,0.0002500000118743628,0.022029096260666847,0.011155528947710991,,,0.11798354238271713,0.07455678284168243,,,,,,,,,,,,,7.185074329376221,6.078369140625,14.681302070617676,0.08365079365079366,0.41944444444444445,0.7322222222222222,9.39939022064209,7.216583251953125,19.802364349365234,0.08277777777777778,0.3611111111111111,0.6433333333333333
medium__circle,21,20.0233256816864,0.0002500000118743628,0.021856628358364105,0.010775260627269745,,,0.11752583086490631,0.07303963601589203,,,,,,,,,,,,,6.5665364265441895,5.3548736572265625,13.54931926727295,0.10174603174603175,0.47309523809523807,0.7831746031746032,9.09854793548584,6.968109130859375,18.777057647705078,0.07,0.37277777777777776,0.6777777777777778
medium__circle,22,19.98040533065796,0.0002500000118743628,0.02213877998292446,0.017624014988541603,,,0.1186128780245781,0.0957217589020729,,,,,,,,,,,,,7.955216884613037,6.405101776123047,16.487985610961914,0.0865079365079365,0.4053968253968254,0.7041269841269842,10.493780136108398,7.394317626953125,21.27760124206543,0.07777777777777778,0.35944444444444446,0.6211111111111111
medium__circle,23,20.05619764328003,0.0002500000118743628,0.021339867264032364,0.011287741363048553,,,0.11617981642484665,0.07785873115062714,,,,,,,,,,,,,7.732476234436035,6.745063781738281,15.548796653747559,0.07825396825396826,0.3765873015873016,0.6946031746031746,9.562417984008789,8.171981811523438,19.329814910888672,0.07222222222222222,0.32555555555555554,0.6038888888888889
medium__circle,24,20.0749351978302,0.0002500000118743628,0.02117704413831234,0.010946537367999554,,,0.11555531620979309,0.07756765931844711,,,,,,,,,,,,,6.723635196685791,5.764591217041016,13.69863224029541,0.09674603174603175,0.44452380952380954,0.7621428571428571,8.853936195373535,7.2620391845703125,17.828624725341797,0.07833333333333334,0.36944444444444446,0.6611111111111111
medium__circle,25,20.05092978477478,0.0001250000059371814,0.020749129354953766,0.01399629283696413,,,0.11469057202339172,0.08596333116292953,,,,,,,,,,,,,7.472454071044922,6.206756591796875,15.388554573059082,0.08658730158730159,0.4162698412698413,0.7207142857142858,9.704532623291016,7.276863098144531,19.581512451171875,0.07388888888888889,0.34944444444444445,0.64
medium__circle,26,20.048611164093018,0.0001250000059371814,0.019552402198314667,0.008135301060974598,,,0.11135074496269226,0.06508336216211319,,,,,,,,,,,,,5.781893730163574,4.859466552734375,11.90920352935791,0.10968253968253969,0.5115079365079365,0.8318253968253968,7.973408222198486,6.5136260986328125,16.2244815826416,0.07666666666666666,0.3938888888888889,0.7022222222222222
medium__circle,27,20.058187246322632,0.0001250000059371814,0.01879199407994747,0.007835017517209053,,,0.10882578790187836,0.06258252263069153,,,,,,,,,,,,,4.659791469573975,3.85406494140625,9.675745010375977,0.14015873015873015,0.6193650793650793,0.9107936507936508,7.248498439788818,5.5460052490234375,15.23905086517334,0.09222222222222222,0.4627777777777778,0.7511111111111111
medium__circle,28,20.04576802253723,0.0001250000059371814,0.018767882138490677,0.007097067777067423,,,0.10888146609067917,0.058570705354213715,,,,,,,,,,,,,4.323516845703125,3.6148681640625,8.915234565734863,0.15253968253968253,0.6483333333333333,0.9332539682539682,6.995401859283447,5.260217189788818,14.431890487670898,0.09111111111111111,0.4761111111111111,0.7772222222222223
medium__circle,29,20.031188488006592,0.0001250000059371814,0.01851416565477848,0.007676050998270512,,,0.108308345079422,0.06082716956734657,,,,,,,,,,,,,4.397270202636719,3.6821441650390625,9.105045318603516,0.14269841269841269,0.6415873015873016,0.9299206349206349,7.281160831451416,5.614501953125,14.822175979614258,0.1,0.4494444444444444,0.7616666666666667
medium__circle,30,20.02659249305725,0.0001250000059371814,0.018734170123934746,0.007719520945101976,,,0.1085609644651413,0.060737695544958115,,,,,,,,,,,,,4.551454544067383,3.7930450439453125,9.500737190246582,0.14206349206349206,0.6242063492063492,0.917063492063492,7.292510986328125,5.6529083251953125,15.10378360748291,0.09833333333333333,0.4572222222222222,0.7655555555555555
medium__multi_regular,1,26.30583643913269,0.0010000000474974513,338.1314392089844,421.4407958984375,,,,,,,,,0.08341269940137863,0.07888888567686081,14.731398582458496,16.998199462890625,3.568002462387085,2.7446749210357666,334.4830017089844,417.045166015625,176.7293243408203,175.83880615234375,321.88177490234375,0.001984126984126984,0.014206349206349207,0.030793650793650793,181.4386444091797,179.73947143554688,321.6546936035156,0.002777777777777778,0.010555555555555556,0.02277777777777778
medium__multi_regular,2,20.342150449752808,0.0010000000474974513,197.96209716796875,263.45355224609375,,,,,,,,,0.09492063522338867,0.09055555611848831,10.944372177124023,13.03869342803955,2.823666572570801,2.5129616260528564,195.13543701171875,259.74481201171875,168.13555908203125,166.62098693847656,310.8516540527344,0.004206349206349207,0.02,0.03976190476190476,168.03460693359375,165.11068725585938,312.8447570800781,0.0016666666666666668,0.013888888888888888,0.03666666666666667
medium__multi_regular,3,20.34903120994568,0.0010000000474974513,138.4344940185547,315.9768981933594,,,,,,,,,0.0967460349202156,0.09666666388511658,8.874198913574219,14.662576675415039,2.633521318435669,2.474959373474121,135.77005004882812,311.31439208984375,170.82904052734375,168.08584594726562,314.3481140136719,0.0016666666666666668,0.011587301587301587,0.029126984126984126,170.508544921875,166.04269409179688,315.3032531738281,0.0033333333333333335,0.012222222222222223,0.03
medium__multi_regular,4,20.276923894882202,0.0010000000474974513,99.83589172363281,229.14942932128906,,,,,,,,,0.09388888627290726,0.09333333373069763,7.334300518035889,13.095190048217773,2.5624775886535645,2.5041675567626953,97.27128601074219,226.6059112548828,167.4749755859375,164.36563110351562,312.8362731933594,0.0018253968253968255,0.010714285714285714,0.0323015873015873,168.3998260498047,163.8215789794922,314.7914733886719,0.0005555555555555556,0.007222222222222222,0.02722222222222222
medium__multi_regular,5,20.18835210800171,0.0010000000474974513,78.90625,129.93670654296875,,,,,,,,,0.10039682686328888,0.11666666716337204,6.503425121307373,8.420723915100098,2.5317506790161133,2.46687388420105,76.42446899414062,127.64669036865234,152.58570861816406,128.0377655029297,302.4264221191406,0.011428571428571429,0.04484126984126984,0.08190476190476191,154.3847198486328,131.0186309814453,303.0854187011719,0.009444444444444445,0.04666666666666667,0.07833333333333334
medium__multi_regular,6,20.305755615234375,0.0010000000474974513,65.17981719970703,104.93000793457031,,,,,,,,,0.10999999940395355,0.1227777749300003,5.85593318939209,7.458707809448242,2.482431173324585,2.396442174911499,62.69462966918945,102.29100799560547,142.43258666992188,122.27691650390625,298.9893493652344,0.014523809523809524,0.06841269841269841,0.10801587301587301,147.7147216796875,124.39665985107422,299.99102783203125,0.012222222222222223,0.057777777777777775,0.09555555555555556
medium__multi_regular,7,20.20755934715271,0.0010000000474974513,52.858734130859375,58.32354736328125,,,,,,,,,0.12031745910644531,0.12388888746500015,5.271502494812012,5.598051071166992,2.440289258956909,2.385248899459839,50.48103713989258,56.06662368774414,137.5040740966797,120.2379150390625,297.55096435546875,0.015873015873015872,0.07436507936507937,0.11873015873015873,141.96331787109375,121.09095764160156,299.2751770019531,0.006666666666666667,0.0661111111111111,0.10277777777777777
medium__multi_regular,8,20.239150285720825,0.0010000000474974513,48.67650604248047,83.4941635131836,,,,,,,,,0.12555555999279022,0.09055555611848831,5.088170528411865,6.922480583190918,2.4116601943969727,2.765900135040283,46.275657653808594,80.4556884765625,171.5864715576172,173.63162231445312,307.9443054199219,0.009285714285714286,0.0419047619047619,0.07253968253968254,170.0392303466797,173.90255737304688,307.8547668457031,0.012222222222222223,0.04,0.06722222222222222
medium__multi_regular,9,20.228907585144043,0.0010000000474974513,42.2918815612793,44.7097282409668,,,,,,,,,0.13611111044883728,0.14777778089046478,4.741022109985352,4.779536247253418,2.3806586265563965,2.2931554317474365,39.915645599365234,43.079383850097656,127.30176544189453,116.86372375488281,294.81634521484375,0.023333333333333334,0.10865079365079365,0.14873015873015874,130.1035919189453,117.45146942138672,297.57354736328125,0.016666666666666666,0.09277777777777778,0.13166666666666665
medium__multi_regular,10,20.248056173324585,0.0010000000474974513,41.31273651123047,44.56037902832031,,,,,,,,,0.13976190984249115,0.14722222089767456,4.71705436706543,4.690878391265869,2.3686063289642334,2.3338513374328613,38.96342849731445,41.997764587402344,140.90972900390625,119.59168243408203,300.15167236328125,0.027857142857142858,0.10611111111111111,0.1376984126984127,141.66934204101562,119.98710632324219,300.0738525390625,0.025,0.09388888888888888,0.1272222222222222
medium__multi_regular,11,20.18303394317627,0.0010000000474974513,37.22316360473633,206.54306030273438,,,,,,,,,0.14396825432777405,0.10444444417953491,4.463230609893799,11.515811920166016,2.3373773097991943,2.406590461730957,34.88470458984375,202.801513671875,159.40777587890625,136.34027099609375,309.6133117675781,0.002142857142857143,0.011111111111111112,0.03277777777777778,164.3544158935547,162.14804077148438,308.4034118652344,0.0011111111111111111,0.007222222222222222,0.023333333333333334
medium__multi_regular,12,20.200557470321655,0.0010000000474974513,34.789268493652344,38.90432357788086,,,,,,,,,0.15111111104488373,0.1433333307504654,4.332568168640137,4.218698024749756,2.3079159259796143,2.2893574237823486,32.475067138671875,36.564048767089844,128.6842498779297,118.40234375,267.0108642578125,0.029682539682539682,0.1180952380952381,0.14634920634920634,127.55608367919922,118.06454467773438,250.7308349609375,0.025,0.1,0.13333333333333333
medium__multi_regular,13,20.21338987350464,0.0010000000474974513,31.969188690185547,81.5379867553711,,,,,,,,,0.14896824955940247,0.13555555045604706,4.164309978485107,6.428643226623535,2.296947956085205,2.292569637298584,29.686260223388672,78.86602020263672,124.43260955810547,115.24717712402344,282.974609375,0.0176984126984127,0.08158730158730158,0.12984126984126984,128.8138427734375,116.5882568359375,291.5876770019531,0.012222222222222223,0.06166666666666667,0.11
medium__multi_regular,14,20.347023487091064,0.0010000000474974513,28.756608963012695,70.7249984741211,,,,,,,,,0.15468254685401917,0.14499999582767487,3.976090908050537,6.45107364654541,2.2610130310058594,2.3124756813049316,26.487808227539062,68.34680938720703,128.4394073486328,117.6219253540039,294.2330627441406,0.012222222222222223,0.06484126984126984,0.12134920634920635,132.2689666748047,118.44513702392578,295.1989440917969,0.013888888888888888,0.05333333333333334,0.10222222222222223
medium__multi_regular,15,20.34702467918396,0.0010000000474974513,29.494218826293945,171.57737731933594,,,,,,,,,0.15912698209285736,0.09166666865348816,3.9770901203155518,9.856510162353516,2.230482339859009,2.690037965774536,27.266096115112305,168.00448608398438,164.5081787109375,167.689208984375,304.177490234375,0.007301587301587302,0.034206349206349206,0.062063492063492064,161.4228057861328,162.1291961669922,302.59228515625,0.005,0.03166666666666667,0.06277777777777778
medium__multi_regular,16,20.239220142364502,0.0005000000237487257,27.855724334716797,55.00194549560547,,,,,,,,,0.1656349152326584,0.1505555510520935,3.9113669395446777,5.096752166748047,2.2031707763671875,2.308354616165161,25.651676177978516,52.226646423339844,136.21005249023438,117.9117202758789,300.2230224609375,0.02095238095238095,0.09658730158730158,0.14952380952380953,139.107666015625,118.47982788085938,301.48681640625,0.01888888888888889,0.08722222222222223,0.13833333333333334
medium__multi_regular,17,20.184611797332764,0.0005000000237487257,23.170717239379883,44.91267013549805,,,,,,,,,0.1788095235824585,0.20722222328186035,3.5414092540740967,4.740798473358154,2.1591715812683105,2.1029860973358154,21.03209114074707,42.841575622558594,114.02713012695312,66.88201904296875,250.0684814453125,0.03706349206349206,0.14507936507936509,0.21015873015873016,115.67888641357422,72.5396728515625,251.4765625,0.03277777777777778,0.11722222222222223,0.18611111111111112
medium__multi_regular,18,20.211171627044678,0.0005000000237487257,22.30262565612793,27.844472885131836,,,,,,,,,0.17825396358966827,0.20777778327465057,3.492830276489258,3.2792930603027344,2.1400654315948486,2.0878167152404785,20.171554565429688,25.646883010864258,114.71926879882812,63.5211296081543,296.0757751464844,0.0707936507936508,0.20531746031746032,0.21738095238095237,121.9896011352539,70.7606201171875,298.5855407714844,0.05555555555555555,0.185,0.20333333333333334
medium__multi_regular,19,20.20173668861389,0.0005000000237487257,22.559831619262695,104.65335845947266,,,,,,,,,0.18039682507514954,0.09166666865348816,3.501647472381592,8.055763244628906,2.128244400024414,3.35033917427063,20.429162979125977,100.95603942871094,169.99142456054688,172.7334747314453,306.0444641113281,0.006984126984126984,0.032063492063492065,0.058333333333333334,167.2775421142578,168.51016235351562,307.58050537109375,0.006666666666666667,0.03333333333333333,0.05611111111111111
medium__multi_regular,20,20.192704439163208,0.0005000000237487257,19.891172409057617,19.251140594482422,,,,,,,,,0.19333332777023315,0.22333332896232605,3.287109613418579,2.573875904083252,2.1018857955932617,2.015364170074463,17.7999324798584,17.169727325439453,97.06378936767578,61.20265197753906,239.57705688476562,0.09595238095238096,0.2361904761904762,0.2415873015873016,101.78756713867188,61.549598693847656,240.76806640625,0.07,0.2061111111111111,0.2222222222222222
medium__multi_regular,21,20.18997859954834,0.0005000000237487257,20.212862014770508,35.18572998046875,,,,,,,,,0.19936507940292358,0.20666666328907013,3.303370237350464,3.9531757831573486,2.0835020542144775,2.0326666831970215,18.137794494628906,33.08376693725586,98.92318725585938,62.69233703613281,239.55117797851562,0.05365079365079365,0.18944444444444444,0.22373015873015872,103.5623779296875,63.77537536621094,240.77975463867188,0.03611111111111111,0.15777777777777777,0.19277777777777777
medium__multi_regular,22,20.342885971069336,0.0005000000237487257,20.169742584228516,22.515546798706055,,,,,,,,,0.19571428000926971,0.18611110746860504,3.3041954040527344,2.778069496154785,2.070791482925415,2.0645675659179688,18.1057071685791,20.287546157836914,108.83705139160156,63.35386657714844,242.02821350097656,0.07277777777777777,0.20023809523809524,0.20706349206349206,114.35247039794922,102.50740051269531,243.10134887695312,0.049444444444444444,0.16444444444444445,0.18388888888888888
medium__multi_regular,23,20.218524932861328,0.0005000000237487257,19.4190731048584,19.438888549804688,,,,,,,,,0.20396825671195984,0.22777777910232544,3.250734329223633,2.772401809692383,2.0528903007507324,1.9109519720077515,17.369253158569336,17.56730842590332,96.7787094116211,61.48698806762695,239.99868774414062,0.0865079365079365,0.23206349206349206,0.24047619047619048,98.85699462890625,62.42707824707031,238.87973022460938,0.06277777777777778,0.2061111111111111,0.22555555555555556
medium__multi_regular,24,20.231127500534058,0.0002500000118743628,18.205352783203125,28.160959243774414,,,,,,,,,0.19944444298744202,0.23999999463558197,3.119817018508911,3.2125282287597656,2.06540846824646,1.9080017805099487,16.14092445373535,26.17353057861328,87.69268798828125,61.10111999511719,181.1018524169922,0.07285714285714286,0.2292857142857143,0.24968253968253967,92.50135040283203,61.49320983886719,190.08224487304688,0.06111111111111111,0.2061111111111111,0.235
medium__multi_regular,25,20.20134210586548,0.0002500000118743628,17.877931594848633,20.184650421142578,,,,,,,,,0.2080952376127243,0.2566666603088379,3.1089696884155273,2.8029844760894775,2.016826629638672,1.8883252143859863,15.860244750976562,18.240575790405273,85.00076293945312,59.988525390625,235.67529296875,0.09682539682539683,0.2737301587301587,0.2841269841269841,89.25480651855469,60.50309753417969,236.26214599609375,0.075,0.22833333333333333,0.2544444444444444
medium__multi_regular,26,20.23025107383728,0.0002500000118743628,16.748197555541992,20.156211853027344,,,,,,,,,0.21150793135166168,0.2750000059604645,2.9915289878845215,2.7192416191101074,2.0108180046081543,1.9040865898132324,14.737520217895508,18.20049476623535,85.77418518066406,60.349395751953125,181.43301391601562,0.11047619047619048,0.2665079365079365,0.27595238095238095,85.73956298828125,60.27294921875,181.3355255126953,0.08833333333333333,0.2538888888888889,0.27055555555555555
medium__multi_regular,27,20.172550916671753,0.0002500000118743628,16.773460388183594,24.373220443725586,,,,,,,,,0.2167460322380066,0.2011111080646515,2.9938876628875732,2.8667938709259033,1.9955120086669922,2.1327595710754395,14.779034614562988,22.00892448425293,113.35315704345703,63.33110046386719,244.6630859375,0.07753968253968253,0.21404761904761904,0.2219047619047619,119.56441497802734,115.57879638671875,296.65673828125,0.06055555555555556,0.17888888888888888,0.19555555555555557
medium__multi_regular,28,20.184474229812622,0.0001250000059371814,16.519710540771484,24.645984649658203,,,,,,,,,0.2162698358297348,0.2222222238779068,2.991196870803833,2.7873892784118652,1.9962561130523682,2.005491256713867,14.526471138000488,22.4138240814209,113.1956558227539,62.42449951171875,297.8479919433594,0.0896031746031746,0.23523809523809525,0.24031746031746032,122.61895751953125,112.90977478027344,298.69573974609375,0.06888888888888889,0.20777777777777778,0.21722222222222223
medium__multi_circle,1,26.2455472946167,0.0010000000474974513,2.863584041595459,5.578676700592041,,,,,,,,,0.12539683282375336,0.07944444566965103,0.5790289044380188,0.8235988616943359,2.410261631011963,4.604968070983887,0.4532313048839569,0.9950636625289917,179.70164489746094,179.98660278320312,323.6796569824219,0.003015873015873016,0.014285714285714285,0.028650793650793652,184.94110107421875,187.997802734375,328.1817321777344,0.0033333333333333335,0.012777777777777779,0.026111111111111113
medium__multi_circle,2,20.405536890029907,0.0010000000474974513,2.4872870445251465,3.6062703132629395,,,,,,,,,0.20547619462013245,0.10222221910953522,0.4891108572483063,0.6567126512527466,2.146596908569336,3.00757098197937,0.3404742479324341,0.6102969646453857,165.1725616455078,158.50531005859375,315.2561340332031,0.005873015873015873,0.028095238095238097,0.05142857142857143,173.0886993408203,171.97579956054688,318.3211364746094,0.006111111111111111,0.025,0.043333333333333335
medium__multi_circle,3,20.411085844039917,0.0010000000474974513,1.960463047027588,3.6859562397003174,,,,,,,,,0.3445238173007965,0.1761111170053482,0.4257216453552246,0.9052768349647522,1.690779685974121,2.561652898788452,0.26940539479255676,1.1319997310638428,124.28365325927734,98.36766052246094,283.2801513671875,0.006984126984126984,0.0346031746031746,0.06738095238095237,128.1129913330078,101.91065979003906,289.0878601074219,0.005555555555555556,0.03388888888888889,0.0661111111111111
medium__multi_circle,4,20.403259992599487,0.0010000000474974513,1.4127689599990845,4.030618190765381,,,,,,,,,0.5259523987770081,0.22833333909511566,0.3661709725856781,1.0076028108596802,1.205191731452942,2.672032117843628,0.20749330520629883,1.3351155519485474,90.50508117675781,66.75984191894531,202.94308471679688,0.013015873015873015,0.06190476190476191,0.11174603174603175,94.06491088867188,69.02671813964844,221.39170837402344,0.011111111111111112,0.05722222222222222,0.105
medium__multi_circle,5,20.2128005027771,0.0010000000474974513,1.0152090787887573,4.967159271240234,,,,,,,,,0.6692857146263123,0.23888888955116272,0.3136086165904999,1.048349142074585,0.8590344190597534,3.428752899169922,0.15612418949604034,1.5063343048095703,92.0317153930664,67.00059509277344,220.7456817626953,0.010238095238095239,0.05317460317460317,0.11023809523809523,92.39265441894531,68.8572998046875,219.45388793945312,0.008333333333333333,0.049444444444444444,0.1111111111111111
medium__multi_circle,6,20.38564944267273,0.0010000000474974513,0.7615089416503906,1.4764442443847656,,,,,,,,,0.7587301731109619,0.573888897895813,0.2822140157222748,0.5328449606895447,0.6350080370903015,1.0842117071151733,0.12639009952545166,0.39120349287986755,32.214237213134766,10.277961730957031,67.5772933959961,0.05952380952380952,0.29507936507936505,0.49373015873015874,37.563167572021484,12.996871948242188,71.47293090820312,0.049444444444444444,0.25722222222222224,0.4444444444444444
medium__multi_circle,7,20.20279288291931,0.0010000000474974513,0.6105571985244751,1.5056930780410767,,,,,,,,,0.814047634601593,0.5094444155693054,0.26625409722328186,0.3817327916622162,0.49779564142227173,1.2697317600250244,0.1127481535077095,0.23288598656654358,34.8062744140625,12.203094482421875,66.53765869140625,0.08507936507936507,0.3588095238095238,0.47825396825396826,39.518611907958984,26.21710968017578,68.01631164550781,0.07222222222222222,0.31222222222222223,0.44222222222222224
medium__multi_circle,8,20.39212441444397,0.0010000000474974513,0.5029962062835693,4.688912868499756,,,,,,,,,0.852222204208374,0.29944443702697754,0.2541715204715729,0.784301221370697,0.40060892701148987,3.848564624786377,0.10227713733911514,0.8345621824264526,64.3593978881836,56.88507080078125,119.22789001464844,0.019682539682539683,0.10269841269841269,0.18301587301587302,69.26863861083984,58.42566680908203,143.36419677734375,0.015555555555555555,0.08722222222222223,0.17277777777777778
medium__multi_circle,9,20.187616109848022,0.0010000000474974513,0.4406415820121765,1.5500282049179077,,,,,,,,,0.8721428513526917,0.6005555391311646,0.24538680911064148,0.5102109313011169,0.3457072675228119,1.170431137084961,0.09495780616998672,0.3756600618362427,42.5156135559082,17.217330932617188,71.06925201416016,0.04317460317460318,0.2222222222222222,0.39825396825396825,46.59144973754883,24.134567260742188,80.90742492675781,0.03722222222222222,0.2088888888888889,0.3788888888888889
medium__multi_circle,10,20.33502435684204,0.0010000000474974513,0.3857977092266083,0.7967015504837036,,,,,,,,,0.8953968286514282,0.7888888716697693,0.24228651821613312,0.35558149218559265,0.29294097423553467,0.6008698344230652,0.09288134425878525,0.1910247653722763,19.41034507751465,5.0191802978515625,58.461647033691406,0.10507936507936508,0.4984920634920635,0.7212698412698413,22.123796463012695,5.1531982421875,60.095794677734375,0.08666666666666667,0.4861111111111111,0.6966666666666667
medium__multi_circle,11,20.35797953605652,0.0010000000474974513,0.33964812755584717,2.3096306324005127,,,,,,,,,0.9082539677619934,0.4027777910232544,0.2324463427066803,0.4210624396800995,0.2540353834629059,2.0196492671966553,0.08560068160295486,0.28020426630973816,61.93305587768555,52.343048095703125,173.666259765625,0.050317460317460316,0.22785714285714287,0.34285714285714286,64.71692657470703,53.76042175292969,182.0955047607422,0.05333333333333334,0.21833333333333332,0.3244444444444444
medium__multi_circle,12,20.382801294326782,0.0010000000474974513,0.3122818171977997,0.3495832681655884,,,,,,,,,0.9219841361045837,0.8927778005599976,0.23329950869083405,0.21803684532642365,0.22615763545036316,0.2693507671356201,0.08605772256851196,0.07899392396211624,6.767378330230713,1.999868392944336,6.59486722946167,0.27095238095238094,0.8488095238095238,0.9216666666666666,9.475687026977539,2.2332916259765625,55.96805191040039,0.2338888888888889,0.805,0.88
medium__multi_circle,13,20.202717542648315,0.0010000000474974513,0.27310752868652344,2.1100287437438965,,,,,,,,,0.9318253993988037,0.5166666507720947,0.22360476851463318,0.3279338479042053,0.19357427954673767,1.9390106201171875,0.07943150401115417,0.16957667469978333,35.91445541381836,14.239215850830078,63.5250244140625,0.09984126984126984,0.378015873015873,0.4784126984126984,39.6380729675293,45.90843200683594,64.39824676513672,0.0961111111111111,0.34944444444444445,0.4572222222222222
medium__multi_circle,14,20.36254620552063,0.0010000000474974513,0.2536059319972992,1.2789127826690674,,,,,,,,,0.9386507868766785,0.6866666674613953,0.21993987262248993,0.2277854084968567,0.1770283728837967,1.1834796667099,0.07653049379587173,0.08469486981630325,33.8591423034668,2.748809814453125,64.89070892333984,0.22333333333333333,0.6522222222222223,0.6954761904761905,34.373741149902344,2.9018707275390625,65.81976318359375,0.2088888888888889,0.6383333333333333,0.685
medium__multi_circle,15,20.160338163375854,0.0010000000474974513,0.24584083259105682,1.718957781791687,,,,,,,,,0.9416666626930237,0.6122221946716309,0.21780382096767426,0.3735017478466034,0.1706049144268036,1.5137238502502441,0.07516723871231079,0.21416079998016357,34.56431579589844,6.718780517578125,64.64459991455078,0.09698412698412698,0.4253174603174603,0.5723809523809524,36.37686538696289,7.386894226074219,65.33418273925781,0.08555555555555555,0.39666666666666667,0.5505555555555556
medium__multi_circle,16,20.16852116584778,0.0010000000474974513,0.22704146802425385,0.21015360951423645,,,,,,,,,0.9466666579246521,0.9316666722297668,0.21552377939224243,0.14750808477401733,0.15367276966571808,0.17108096182346344,0.07341654598712921,0.03704141080379486,3.3764944076538086,1.2367935180664062,3.2472195625305176,0.4174603174603175,0.9576984126984127,0.9667460317460318,5.865059852600098,1.36553955078125,4.183545112609863,0.38555555555555554,0.915,0.9333333333333333
medium__multi_circle,17,20.164671659469604,0.0010000000474974513,0.20917372405529022,0.7928367853164673,,,,,,,,,0.9503174424171448,0.773888885974884,0.21444451808929443,0.2497875839471817,0.13635985553264618,0.6895663142204285,0.07276841253042221,0.09819550812244415,15.5814790725708,2.648162841796875,59.564273834228516,0.2276190476190476,0.7065873015873015,0.7973809523809524,18.922054290771484,3.001953125,60.80569839477539,0.21944444444444444,0.6433333333333333,0.7527777777777778
medium__multi_circle,18,20.153731107711792,0.0010000000474974513,0.19790683686733246,0.2943202257156372,,,,,,,,,0.9551587104797363,0.9088888764381409,0.21259674429893494,0.167191281914711,0.12670481204986572,0.24754412472248077,0.07125090062618256,0.046277791261672974,5.715104103088379,1.3599047660827637,4.082713603973389,0.3821428571428571,0.9257936507936508,0.9455555555555556,9.032422065734863,1.49029541015625,13.513985633850098,0.36277777777777775,0.8766666666666667,0.8972222222222223
medium__multi_circle,19,20.155596017837524,0.0010000000474974513,0.18359054625034332,0.32923439145088196,,,,,,,,,0.9618253707885742,0.9027777910232544,0.21060572564601898,0.21457244455814362,0.11366324126720428,0.25829222798347473,0.06988917291164398,0.06892050802707672,7.68518590927124,2.0550308227539062,6.297801971435547,0.25976190476190475,0.861984126984127,0.9201587301587302,9.750317573547363,2.073129653930664,54.09896469116211,0.245,0.8261111111111111,0.8916666666666667
medium__multi_circle,20,20.197890043258667,0.0005000000237487257,0.18947327136993408,1.3200016021728516,,,,,,,,,0.9563491940498352,0.7355555295944214,0.20758764445781708,0.535086989402771,0.12153039127588272,0.8943506479263306,0.06804412603378296,0.4293152093887329,25.002838134765625,7.591065406799316,59.41197967529297,0.06261904761904762,0.34476190476190477,0.5976190476190476,27.92184829711914,8.279312133789062,63.85940170288086,0.058888888888888886,0.32055555555555554,0.5655555555555556
medium__multi_circle,21,20.147279739379883,0.0005000000237487257,0.13330747187137604,0.11293791234493256,,,,,,,,,0.9746825098991394,0.9688888788223267,0.19454485177993774,0.1299474686384201,0.07311391085386276,0.084260955452919,0.06016097217798233,0.02773163467645645,1.6280452013015747,0.946380615234375,2.4394195079803467,0.5258730158730158,0.9894444444444445,0.9915873015873016,3.1927852630615234,1.062164306640625,2.7929229736328125,0.47888888888888886,0.9661111111111111,0.9705555555555555
medium__multi_circle,22,20.168051719665527,0.0005000000237487257,0.11499212682247162,0.1356198638677597,,,,,,,,,0.9817460179328918,0.9672222137451172,0.1892039030790329,0.15483669936656952,0.05814681947231293,0.0958646610379219,0.056821417063474655,0.03857620432972908,2.9371373653411865,1.2964248657226562,3.177114486694336,0.3976984126984127,0.9683333333333334,0.9738095238095238,3.725724220275879,1.3900642395019531,3.460522174835205,0.3811111111111111,0.95,0.9611111111111111
